RUNNO,TRNO,R#,O#,P#,CropCode,MODEL,EXNAME,TNAM,CultivarCode,WSTA,WYEAR,SoilProfileID,LAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,EYLDH,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CropCodeST
1,1,1,0,1,MZ,MZCER048,TOUCAN01,W1F123C434               ,MZ990002,WEATHERS,2022,US02126127,        +048.96,        -122.71,        0,2022001,2022135,2022155,2022228,2022317,2022317,2022,-99,19606,12172,12172,7480,15522,0.465635866,2614,373.452423,0.620856106,2.97043276,-99.0000000,-99,-99,-99,-99,-99,0,0,1071,860,293,567,1027,9980,395,2,122,0,286,185,39,515,251,206,31.0543365,-99,-99,-99,-99,-99,-99,-99,-99,0,59333,59333,-99,-99,513941,513941,6288.93750,36.6881752,44.2772980,30.6496639,66.8150330,-99.0000000,27.4887066,19.0282536,41.4808273,-99.0000000,160.704819,68.5524063,99.7704926,42.5594406,182,19.9609833,11.1445074,16.0780201,13.5341244,434.000000,442.800018,639.680359,346.243469,293.436768,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN18,W1F123C434               ,MZ990002,WEATHERS,2021,US02126388,        +048.96,        -100.96,        0,2021001,2021135,2021149,2021204,2021270,2021270,2021,-99,11003,5142,5142,5913,6314,0.417595625,1231,175.891068,0.467285275,2.39861536,-99.0000000,-99,-99,-99,-99,-99,0,0,351,909,262,647,299,14091,428,2,122,0,144,33,12,105,112,70,6.29513502,-99,-99,-99,-99,-99,-99,-99,-99,0,29875,29875,-99,-99,227376,227376,960.421875,6.77572632,36.2182770,16.8875465,41.9948082,-99.0000000,16.9256039,7.89192486,19.6251068,-99.0000000,90.1894684,76.4105225,42.1475410,35.7083321,135,27.1066685,13.2600002,19.9170380,14.6748066,434.000000,303.800079,651.552063,390.926636,262.011322,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN22,W1F123C434               ,MZ990003,WEATHERS,2022,US02126378,        +048.96,        -101.79,        0,2022001,2022135,2022150,2022199,2022248,2022248,2022,-99,7655,3802,3802,3868,5308,0.214928925,1769,252.680481,0.496626258,0.880009770,-99.0000000,-99,-99,-99,-99,-99,0,0,449,770,126,644,376,10609,490,2,122,0,98,10,22,51,89,65,7.74725199,-99,-99,-99,-99,-99,-99,-99,-99,0,20986,20986,-99,-99,159029,159029,446.312500,2.47181225,36.1588058,13.0493898,60.6458435,-99.0000000,17.9593773,6.48137903,30.1216145,-99.0000000,62.7444153,78.1103973,31.1639347,38.7959175,113,25.8743420,12.7265463,21.5690250,15.1325989,434.000000,211.699997,586.603577,461.457245,126.221657,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN39,W1F123C434               ,MZ990001,WEATHERS,2024,US02126383,        +048.96,        -101.38,        0,2024001,2024135,2024151,2024235,2024310,2024310,2024,-99,7074,1390,1390,5743,2109,0.238274336,583,83.3538284,0.196528018,2.31822181,-99.0000000,-99,-99,-99,-99,-99,0,0,447,927,228,698,391,13840,365,2,122,0,110,21,26,72,81,15,10.7155209,-99,-99,-99,-99,-99,-99,-99,-99,0,20118,20118,-99,-99,152385,152385,587.718750,5.71564484,23.5335388,9.98230648,30.9661884,-99.0000000,4.62408352,1.96141434,6.08451843,-99.0000000,57.9851151,64.3107681,11.3934422,12.6363640,175,23.6982841,10.4799976,17.2919941,13.7092495,434.000000,300.600098,708.672302,480.223358,228.448654,32,
1,1,1,0,1,MZ,MZCER048,TOUCAN03,W1F123C434               ,MZ990001,WEATHERS,2025,US02126128,        +048.96,        -122.62,        0,2025001,2025135,2025156,2025295,2025335,2025335,2025,-99,3477,0,0,3512,543,0.00000000,0,0.00000000,0.00000000,2.59681702,-99.0000000,-99,-99,-99,-99,-99,0,0,1289,855,213,642,1211,1377,126,2,122,0,155,43,61,209,85,0,19.7940807,-99,-99,-99,-99,-99,-99,-99,-99,0,24453,24453,-99,-99,218646,218646,2397.53125,28.9107170,4.64651442,5.66541290,16.3325558,-99.0000000,0.00000000,0.00000000,0.00000000,-99.0000000,28.5037003,22.4351711,0.00000000,0.00000000,200,16.1395035,8.93199921,14.7175026,13.0922976,434.000000,748.400024,613.803711,400.888245,212.915329,32,
1,1,1,0,1,MZ,MZCER048,TOUCAN41,W1F123C434               ,MZ990003,WEATHERS,2024,US02126373,        +048.96,        -102.21,        0,2024001,2024135,2024152,2024201,2024248,2024248,2024,-99,8918,4568,4568,4370,6587,0.226337045,2018,288.306091,0.512224674,1.26609361,-99.0000000,-99,-99,-99,-99,-99,0,0,369,781,156,625,314,8753,503,2,122,0,115,10,13,54,101,78,2.70376182,-99,-99,-99,-99,-99,-99,-99,-99,0,22043,22043,-99,-99,166977,166977,463.093750,3.87912273,38.5875206,15.9706287,57.0241013,-99.0000000,19.7663288,8.18090057,29.2104053,-99.0000000,73.0949097,77.5441666,37.4426231,39.7217407,113,25.8336296,12.5318584,20.3858376,15.1325989,434.000000,231.100082,558.373718,403.123596,156.382629,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN32,W1F123C434               ,MZ990002,WEATHERS,2023,US02126392,        +048.96,        -100.62,        0,2023001,2023135,2023145,2023207,2023278,2023278,2023,-99,8703,4012,4012,4729,4920,0.451008439,890,127.077454,0.460991919,1.87336612,-99.0000000,-99,-99,-99,-99,-99,0,0,344,821,226,595,285,13390,515,2,122,0,128,16,12,72,91,61,8.18183994,-99,-99,-99,-99,-99,-99,-99,-99,0,22493,22493,-99,-99,170442,170442,592.281250,4.89217281,42.2875481,13.5714550,38.5265732,-99.0000000,19.4946556,6.25647116,17.7608376,-99.0000000,71.3342438,67.9904480,32.8852463,31.3437500,143,25.8174782,13.0174809,18.7573395,14.4915371,434.000000,205.800003,641.256042,415.688934,225.890244,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN07,W1F123C434               ,MZ990002,WEATHERS,2023,US02126129,        +048.96,        -122.54,        0,2023001,2023135,2023147,2023226,2023327,2023327,2023,-99,16302,9052,9052,7302,12982,0.357210159,2534,361.999847,0.555251956,2.60647249,-99.0000000,-99,-99,-99,-99,-99,0,0,986,880,292,589,931,1983,123,2,122,0,218,78,15,244,171,132,13.8978796,-99,-99,-99,-99,-99,-99,-99,-99,0,23819,23819,-99,-99,212117,212117,2768.06250,27.8629932,34.9452820,24.7037849,55.8751335,-99.0000000,19.4040737,13.7172766,31.0257988,-99.0000000,133.622726,74.7796936,74.1967239,41.5229340,192,19.0640602,10.2890625,16.3223953,13.2862349,434.000000,466.499969,659.897766,368.142853,291.757202,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN12,W1F123C434               ,MZ990001,WEATHERS,2022,US02126131,        +048.96,        -122.38,        0,2022001,2022135,2022155,2022251,2022317,2022317,2022,-99,15241,3311,3311,12011,7450,0.166937843,1984,283.373779,0.217267588,4.02053404,-99.0000000,-99,-99,-99,-99,-99,0,0,1071,860,319,542,1028,10503,392,2,122,0,229,156,69,427,175,56,21.7285290,-99,-99,-99,-99,-99,-99,-99,-99,0,52093,52093,-99,-99,440974,440974,5020.56250,26.0462208,34.4199257,23.8322792,47.8505173,-99.0000000,7.47741604,5.17734623,10.3950891,-99.0000000,124.927414,66.5552139,27.1393452,14.4585152,182,19.9609833,11.1445074,16.0780201,13.5341244,434.000000,442.800018,639.516846,321.000977,318.515778,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN22,W1F123C434               ,MZ990003,WEATHERS,2025,US02126378,        +048.96,        -101.79,        0,2025001,2025135,2025151,2025198,2025255,2025255,2025,-99,7138,2277,2277,4885,3052,0.233171254,977,139.526276,0.319053948,1.46775329,-99.0000000,-99,-99,-99,-99,-99,0,0,386,799,151,648,342,11006,493,2,122,0,93,20,30,57,75,34,5.36113644,-99,-99,-99,-99,-99,-99,-99,-99,0,20982,20982,-99,-99,159026,159026,486.859375,4.11914349,24.3528023,13.0362587,47.2023582,-99.0000000,7.76867771,4.15863800,15.0578117,-99.0000000,58.5066223,76.7506256,18.6639347,24.4838715,120,25.0625000,12.1091633,19.5775013,14.9956532,434.000000,293.100067,547.535034,396.937195,151.217194,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN32,W1F123C434               ,MZ990003,WEATHERS,2025,US02126370,        +048.96,        -102.46,        0,2025001,2025135,2025151,2025198,2025255,2025255,2025,-99,7293,2349,2349,4970,3088,0.224759400,1045,149.298157,0.322076976,1.54827130,-99.0000000,-99,-99,-99,-99,-99,0,0,396,785,146,639,353,8655,494,2,122,0,94,14,29,48,78,36,4.03047085,-99,-99,-99,-99,-99,-99,-99,-99,0,20114,20114,-99,-99,152435,152435,395.125000,3.97652578,24.4160557,13.4500227,49.7840233,-99.0000000,7.86407804,4.33206892,16.0347538,-99.0000000,59.7793045,77.5859070,19.2540989,24.9893608,120,25.0408382,12.0441675,19.8291588,14.9956532,434.000000,298.699982,542.235168,396.665802,146.494293,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN38,W1F123C434               ,MZ990003,WEATHERS,2021,US02126372,        +048.96,        -102.29,        0,2021001,2021135,2021150,2021192,2021234,2021234,2021,-99,7462,2045,2045,5447,3279,0.188710555,1084,154.792175,0.274035007,1.71303844,-99.0000000,-99,-99,-99,-99,-99,0,0,233,802,194,607,193,9492,501,2,122,0,96,14,33,54,72,30,3.63833714,-99,-99,-99,-99,-99,-99,-99,-99,0,20870,20870,-99,-99,158224,158224,455.500000,4.08774662,41.3161163,13.6559343,38.4467888,-99.0000000,11.3233671,3.74263525,10.5369806,-99.0000000,61.1613960,77.7259445,16.7622948,21.3020840,99,28.4646473,14.5303040,21.9575806,15.3751688,434.000000,180.599991,546.406433,352.591461,194.078369,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN17,W1F123C434               ,MZ990003,WEATHERS,2024,US02126376,        +048.96,        -101.96,        0,2024001,2024135,2024152,2024201,2024248,2024248,2024,-99,8869,4556,4556,4333,6545,0.226808205,2009,286.940674,0.513640404,1.25375700,-99.0000000,-99,-99,-99,-99,-99,0,0,369,784,156,627,314,9974,502,2,122,0,115,12,13,59,101,78,8.09742260,-99,-99,-99,-99,-99,-99,-99,-99,0,22820,22820,-99,-99,172632,172632,515.171875,4.14463377,38.3786430,15.8278027,56.7904205,-99.0000000,19.7144032,8.13045025,29.1721935,-99.0000000,72.6992416,77.1244125,37.3442612,39.6173897,113,25.8336296,12.5318584,20.3858376,15.1325989,434.000000,231.100082,560.362549,405.313446,156.176117,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN03,W1F123C434               ,MZ990003,WEATHERS,2022,US02126389,        +048.96,        -100.88,        0,2022001,2022135,2022151,2022199,2022249,2022249,2022,-99,8172,3884,3884,4306,5291,0.215807781,1800,257.124512,0.475293070,1.07333553,-99.0000000,-99,-99,-99,-99,-99,0,0,459,760,145,616,395,11165,384,2,122,0,108,13,20,66,94,65,7.09848404,-99,-99,-99,-99,-99,-99,-99,-99,0,28070,28070,-99,-99,212575,212575,612.531250,5.03446817,37.1977806,14.0185528,56.4665680,-99.0000000,17.6786499,6.66246986,26.8363514,-99.0000000,66.9865036,75.6699371,31.8360653,35.9629631,114,25.6666660,12.7517500,21.5342102,15.1136112,434.000000,219.700027,582.966980,439.520599,144.729065,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN19,W1F123C434               ,MZ990002,WEATHERS,2025,US02126366,        +048.96,        -102.79,        0,2025001,2025135,2025151,2025214,2025293,2025293,2025,-99,7384,3607,3607,3816,4086,0.441527307,817,116.717400,0.488566548,2.14078641,-99.0000000,-99,-99,-99,-99,-99,0,0,474,885,204,681,430,9559,486,2,122,0,116,15,8,45,81,51,3.28844380,-99,-99,-99,-99,-99,-99,-99,-99,0,15798,15798,-99,-99,119731,119731,299.203125,4.54099655,19.4612217,11.5189581,36.1249657,-99.0000000,9.50711441,5.62719345,17.6476173,-99.0000000,60.5212212,63.6516266,29.5655746,31.0948277,158,24.0265808,11.2765818,17.7240448,14.1317759,434.000000,379.400085,640.994507,436.612946,204.390198,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN41,W1F123C434               ,MZ990003,WEATHERS,2021,US02126387,        +048.96,        -101.04,        0,2021001,2021135,2021149,2021192,2021236,2021236,2021,-99,7514,2034,2034,5511,3228,0.192687646,1056,150.791992,0.270675182,1.68338609,-99.0000000,-99,-99,-99,-99,-99,0,0,327,794,192,601,279,12075,509,2,122,0,97,24,37,75,73,31,3.79819989,-99,-99,-99,-99,-99,-99,-99,-99,0,27401,27401,-99,-99,207423,207423,691.640625,4.89437056,28.6036606,13.9561939,39.0912323,-99.0000000,7.74267197,3.77777624,10.5815325,-99.0000000,61.5916557,77.4657974,16.6721306,20.9690723,101,28.0455456,14.3079195,21.4881172,15.3434057,434.000000,262.700012,538.411987,346.941406,192.221680,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN01,W1F123C434               ,MZ990002,WEATHERS,2022,US02126391,        +048.96,        -100.71,        0,2022001,2022135,2022152,2022217,2022297,2022297,2022,-99,9324,4234,4234,5122,5725,0.390466481,1084,154.893692,0.454051912,1.54733682,-99.0000000,-99,-99,-99,-99,-99,0,0,520,857,215,642,465,14953,518,2,122,0,129,24,7,80,90,65,7.85175276,-99,-99,-99,-99,-99,-99,-99,-99,0,27221,27221,-99,-99,206200,206200,688.843750,6.01557112,33.0527000,13.4098015,43.3988991,-99.0000000,15.0088634,6.08924150,19.7069569,-99.0000000,76.4275894,72.2803574,34.7049179,32.8217049,162,22.6401196,10.3197536,18.6456757,14.0332766,434.000000,282.099976,695.324707,480.476929,214.847977,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN16,W1F123C434               ,MZ990002,WEATHERS,2024,US02126377,        +048.96,        -101.88,        0,2024001,2024135,2024152,2024214,2024283,2024283,2024,-99,10047,3725,3725,6367,5021,0.391368568,952,135.960907,0.370750695,2.22811437,-99.0000000,-99,-99,-99,-99,-99,0,0,395,884,231,653,338,11972,414,2,122,0,126,20,12,73,102,52,10.4588919,-99,-99,-99,-99,-99,-99,-99,-99,0,22201,22201,-99,-99,168009,168009,619.328125,6.02900124,38.7000198,15.1917191,43.4779625,-99.0000000,14.3489933,5.63270664,16.1205330,-99.0000000,82.3486023,79.7343597,30.5327873,29.5634918,148,25.6182442,12.0101328,18.8662090,14.3736391,434.000000,259.600098,661.316162,431.334869,231.071762,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN06,W1F123C434               ,MZ990001,WEATHERS,2021,US02126129,        +048.96,        -122.54,        0,2021001,2021135,2021153,2021252,2021344,2021344,2021,-99,6161,359,359,5885,1653,0.530556664E-1,676,96.5876770,0.582243130E-1,2.93349123,-99.0000000,-99,-99,-99,-99,-99,0,0,1538,845,268,576,1488,2238,124,2,122,0,200,79,36,245,133,6,14.0300589,-99,-99,-99,-99,-99,-99,-99,-99,0,23813,23813,-99,-99,212027,212027,2767.90625,27.5357075,6.31114817,10.2728319,22.9726601,-99.0000000,0.367752522,0.598601103,1.33862388,-99.0000000,50.4995270,30.8047123,2.94262290,1.79499996,209,17.2976055,9.67416573,14.1736860,12.8817892,434.000000,976.199951,599.731628,331.545807,268.185852,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN36,W1F123C434               ,MZ990003,WEATHERS,2022,US02126382,        +048.96,        -101.46,        0,2022001,2022135,2022151,2022199,2022249,2022249,2022,-99,7633,3408,3408,4243,4712,0.216687337,1573,224.706375,0.446520865,1.08470488,-99.0000000,-99,-99,-99,-99,-99,0,0,459,760,143,617,395,11179,363,2,122,0,100,11,18,49,86,56,7.61175632,-99,-99,-99,-99,-99,-99,-99,-99,0,19208,19208,-99,-99,145653,145653,415.906250,3.47662640,34.7436218,13.0945196,53.3059654,-99.0000000,15.5120602,5.84633875,23.7996292,-99.0000000,62.5670052,76.3317490,27.9344254,34.0800018,114,25.6666660,12.7517500,21.5342102,15.1136112,434.000000,219.700027,582.928955,441.029236,143.195511,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN15,W1F123C434               ,MZ990001,WEATHERS,2024,US02126365,        +048.96,        -102.88,        0,2024001,2024135,2024152,2024232,2024310,2024310,2024,-99,6492,1262,1262,5291,1758,0.260650098,484,69.1837997,0.194452837,2.35182166,-99.0000000,-99,-99,-99,-99,-99,0,0,381,945,234,710,330,10792,488,2,122,0,101,15,24,48,72,13,2.63795018,-99,-99,-99,-99,-99,-99,-99,-99,0,14975,14975,-99,-99,113354,113354,317.859375,4.78375149,25.0831280,9.09317398,27.7092896,-99.0000000,4.87635136,1.76778245,5.38689756,-99.0000000,53.2091370,64.2724228,10.3442621,12.4950495,175,24.2611408,10.6222849,17.4622841,13.7092495,434.000000,258.800049,713.888733,479.616943,234.272141,32,
1,1,1,0,1,MZ,MZCER048,TOUCAN17,W1F123C434               ,MZ990001,WEATHERS,2022,US02126391,        +048.96,        -100.71,        0,2022001,2022135,2022152,2022238,2022297,2022297,2022,-99,6374,979,979,5444,1782,0.152230009,643,91.9007263,0.153650329,1.94290209,-99.0000000,-99,-99,-99,-99,-99,0,0,520,856,226,630,466,14953,518,2,122,0,127,23,14,80,90,16,7.59334087,-99,-99,-99,-99,-99,-99,-99,-99,0,27216,27216,-99,-99,206080,206080,686.500000,5.96913195,22.5933533,9.17261124,28.2136936,-99.0000000,3.47040081,1.40893805,4.33370066,-99.0000000,52.2424965,50.1857033,8.02459049,7.70866156,162,22.6401196,10.3197536,18.6456757,14.0332766,434.000000,282.099976,694.849548,468.945618,225.903931,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN14,W1F123C434               ,MZ990003,WEATHERS,2022,US02126131,        +048.96,        -122.38,        0,2022001,2022135,2022155,2022217,2022280,2022280,2022,-99,13559,6853,6853,6734,9251,0.294076651,2330,332.924744,0.505448937,1.84372461,-99.0000000,-99,-99,-99,-99,-99,0,0,851,820,206,614,806,8730,448,2,122,0,178,169,42,373,160,117,24.3915443,-99,-99,-99,-99,-99,-99,-99,-99,0,52144,52144,-99,-99,441460,441460,4512.06250,21.6543617,60.8845482,22.6879120,65.7436829,-99.0000000,30.7723312,11.4669485,33.2282410,-99.0000000,111.139282,76.1741104,56.1721306,38.5000000,145,21.6462002,12.4510384,18.3799953,14.4446573,434.000000,222.700058,597.630676,392.493591,206.240234,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN23,W1F123C434               ,MZ990001,WEATHERS,2024,US02126376,        +048.96,        -101.96,        0,2024001,2024135,2024152,2024233,2024310,2024310,2024,-99,7426,1553,1553,5934,2238,0.246113747,631,90.1279144,0.209079593,2.38447428,-99.0000000,-99,-99,-99,-99,-99,0,0,404,928,236,692,348,13405,502,2,122,0,114,23,28,78,84,17,8.12891769,-99,-99,-99,-99,-99,-99,-99,-99,0,22805,22805,-99,-99,172617,172617,652.796875,6.90511847,27.6796589,10.4986629,31.4989433,-99.0000000,5.78829432,2.19545150,6.58697271,-99.0000000,60.8725853,65.1443481,12.7295084,13.6228065,175,23.9548569,10.5057116,17.2919941,13.7092495,434.000000,268.300110,707.371582,471.602905,235.768402,32,
1,1,1,0,1,MZ,MZCER048,TOUCAN10,W1F123C434               ,MZ990002,WEATHERS,2023,US02126130,        +048.96,        -122.46,        0,2023001,2023135,2023147,2023226,2023327,2023327,2023,-99,16811,9216,9216,7647,13370,0.347640127,2651,378.721863,0.548221707,2.70398927,-99.0000000,-99,-99,-99,-99,-99,0,0,986,887,290,598,938,3131,182,2,122,0,234,106,24,303,186,144,12.9177589,-99,-99,-99,-99,-99,-99,-99,-99,0,27020,27020,-99,-99,244218,244218,3449.82812,27.6440830,36.0363274,25.3882828,58.0376892,-99.0000000,19.7556286,13.9182186,31.8170891,-99.0000000,137.794632,71.8416443,75.5409851,39.3846169,192,19.0640602,10.2890625,16.3223953,13.2862349,434.000000,466.499969,662.153687,372.500732,289.655670,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN30,W1F123C434               ,MZ990002,WEATHERS,2022,US02126385,        +048.96,        -101.21,        0,2022001,2022135,2022151,2022214,2022297,2022297,2022,-99,10616,5712,5712,4939,7255,0.436924368,1307,186.748077,0.537999749,1.71556556,-99.0000000,-99,-99,-99,-99,-99,0,0,512,876,233,644,448,14028,510,2,122,0,138,23,8,91,104,81,7.63390112,-99,-99,-99,-99,-99,-99,-99,-99,0,29056,29056,-99,-99,220415,220415,811.281250,7.01067495,41.2448540,15.0957079,45.6042404,-99.0000000,22.1911373,8.12200546,24.5366344,-99.0000000,87.0198975,76.9306335,46.8196716,41.3913040,162,23.5666714,10.7592564,18.6456757,14.0332766,434.000000,257.400055,703.274597,470.479553,232.794754,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN27,W1F123C434               ,MZ990001,WEATHERS,2024,US02126369,        +048.96,        -102.54,        0,2024001,2024135,2024152,2024232,2024310,2024310,2024,-99,6845,1356,1356,5552,1996,0.266649395,509,72.6541061,0.198117316,2.33128667,-99.0000000,-99,-99,-99,-99,-99,0,0,381,934,245,689,312,2210,100,2,122,0,106,18,19,47,75,14,7.32230520,-99,-99,-99,-99,-99,-99,-99,-99,0,6569,6569,-99,-99,55279,55279,342.273438,6.89696264,26.7907791,9.63075352,27.9259949,-99.0000000,5.30723906,1.90784729,5.53212500,-99.0000000,56.1069336,64.5759048,11.1147537,12.7924528,175,24.1657066,10.5468559,17.4622841,13.7092495,434.000000,255.500076,710.748718,465.634796,245.113770,32,
1,1,1,0,1,MZ,MZCER048,TOUCAN46,W1F123C434               ,MZ990001,WEATHERS,2022,US02126388,        +048.96,        -100.96,        0,2022001,2022135,2022151,2022233,2022297,2022297,2022,-99,7308,1529,1529,5834,2354,0.197075829,776,110.827698,0.209197417,2.03933835,-99.0000000,-99,-99,-99,-99,-99,0,0,512,875,243,631,449,14183,515,2,122,0,133,26,18,96,95,23,7.52655363,-99,-99,-99,-99,-99,-99,-99,-99,0,29882,29882,-99,-99,227447,227447,868.093750,6.68967867,28.3932304,10.4161034,30.0235214,-99.0000000,5.94016981,2.17916107,6.28124428,-99.0000000,59.9050751,54.9505196,12.5327873,11.4962406,162,23.5666714,10.7592564,18.6456757,14.0332766,434.000000,257.400055,701.646179,458.223389,243.423111,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN05,W1F123C434               ,MZ990003,WEATHERS,2022,US02126128,        +048.96,        -122.62,        0,2022001,2022135,2022155,2022217,2022280,2022280,2022,-99,16758,9255,9255,7534,12510,0.301368624,3071,438.733673,0.552307546,2.11916327,-99.0000000,-99,-99,-99,-99,-99,0,0,851,819,243,576,781,1680,100,2,122,0,200,57,12,222,180,146,23.9130039,-99,-99,-99,-99,-99,-99,-99,-99,0,24427,24427,-99,-99,217959,217959,2642.76562,22.3649654,75.2481308,28.0217438,68.9801712,-99.0000000,41.5581398,15.4758854,38.0964622,-99.0000000,137.358719,83.7888184,75.8606567,46.2750015,145,21.6462002,12.4510384,18.3799953,14.4446573,434.000000,222.700058,598.027161,356.284943,242.935944,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN43,W1F123C434               ,MZ990002,WEATHERS,2024,US02126374,        +048.96,        -102.12,        0,2024001,2024135,2024152,2024214,2024283,2024283,2024,-99,10171,3802,3802,6414,5132,0.389766186,975,139.345642,0.373811543,2.23620653,-99.0000000,-99,-99,-99,-99,-99,0,0,395,880,231,649,338,10264,428,2,122,0,128,17,14,73,103,53,2.61644864,-99,-99,-99,-99,-99,-99,-99,-99,0,24064,24064,-99,-99,182179,182179,618.671875,5.95611811,39.1776199,15.4437256,44.0183983,-99.0000000,14.6456032,5.77326250,16.4552116,-99.0000000,83.3648682,79.4571381,31.1639347,29.7031250,148,25.6182442,12.0101328,18.8662090,14.3736391,434.000000,259.600098,658.553101,428.598358,231.051422,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN29,W1F123C434               ,MZ990003,WEATHERS,2023,US02126379,        +048.96,        -101.71,        0,2023001,2023135,2023145,2023193,2023245,2023245,2023,-99,8420,2687,2687,5764,4108,0.235672429,1140,162.895233,0.319143951,1.63731730,-99.0000000,-99,-99,-99,-99,-99,0,0,305,746,212,534,249,10806,371,2,122,0,119,10,14,58,88,45,7.28821421,-99,-99,-99,-99,-99,-99,-99,-99,0,22138,22138,-99,-99,167679,167679,484.234375,4.49882269,58.7601051,15.2549810,39.7990189,-99.0000000,18.7508774,4.86800194,12.7002249,-99.0000000,69.0190201,70.7589951,22.0245895,22.5798321,110,27.2245426,14.1245461,20.6745415,15.1883278,434.000000,143.299957,551.971863,342.823120,211.571060,1,
